kab/kota,kecamatan,kelurahan,tempat_ibadah,alamat,nama_pengurus,status_tanah,tahun_pendirian,daya_tampung,luas_bangunan,luas_tanah,kegiatan_lain
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Masjid Al-Muhajirin,Jl. Pejaten Timur Gg. Langgar RT 012/08,KH. Amien Syarif,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Masjid Jami An-Nur,Jl. Swadaya I RT 004/09,H. Yahya Abdullah,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Amin,JL Gunuk IV RT 009/03,H. Matamin,Hak Milik,1993, ,100,100, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Barkah,Jl. Masjid AlMakmur RT 008/08,Ust. Sahrul Munir,Hak Milik,1979, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Itihad,JL. Kemuning IV RT 013/06,H.Rochadi,Hak Milik,1955, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Ikhlas,Jl. Pejaten Timur Rt. 009/03,M. Yamin,Hak Milik,1970, ,170,170, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Ikhlas,Jl. Batu RT 011/01,M. Taufik,Hak Milik,1977, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Khoiriyah,Jl. Poltangan III RT 003/010 No.1,H.Rojali,Hak Milik,1966, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Mujahidin,Jl. Pejaten Timur Rt. 012/09,H. Wiyono,Hak Milik,1983, ,200,200, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla An-Nur,Jl. Pejaten Timur Rt. 004/09,Anwar Adam,Hak Milik,1981, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Ar-rohmah,Jl. Raya Tj.Barat Gg.Langgar I RT 011/08,H.Jiman,Hak Milik,1994, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Ar-Rahman,Jl. Pejaten Timur Rt. 011/08,Kardi,Hak Milik,1992, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla At-Taqwa,Jl. Masjid AlMakmur RT 006/08,Hasanudin,Hak Milik,1986, ,100,100, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Baiturahman,Jl. Swadaya I RT 015/09,H.Abdurahman,Hak Milik,1982, ,120,120, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Hidayatul Sholihin,Jl.Swadaya I RT 006/010 No.33,H.Barso,Hak Milik,1989, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Imanuddin,Jl. Kemuning Dalam IV RT 010/06,H.Yasid Bin Moh. Amin,Hak Milik,1970, ,200,200, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Jami'atul Khair,Jl. Rukun Ujung RT 005/05,Ust.Aswaa Effendi,Hak Milik,1977, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Nurul Amal,Jl. Swadaya I RT 002/09 No.35,Abdul Latif,Hak Milik,1981, ,150,150, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Nurul Insan,Jl. Swadaya I RT 007/010 No.6,Sugiono,Hak Milik,1978, ,120,120, 
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla As-Saadah,Gg. Masjid Baru RT 012/01,H. Rohmad,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla SDN 17 Pagi Pejaten Timur,Jl. Masjid Baru RT 007/01,"Tahyan Ali Saripudin,S.Pd",,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Ikhlas,JL. Batu Merah No. I RT 002/02,H. Khaerudin,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Depnakertrans,Jl. Empang III Dalam No.30,Dharma Akhyuzi,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla An_Noorahmatin,Jl. Gunuk RT 001/03,Miftah,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Miftahul Jannah,Jl. Swadaya I Gg. Dadap RT 003/08,K.H.Endang Darwin,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Nurul Amal,Jl. Gunuh II RT 006/03,Asmari,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Barah,Jl. Gunuk II RT 004/03,Absul Rahman,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Nurul Iman,JL. Gunuk Raya RT 008/03,Abdul Rosyid,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Darul Mutaqin,Jl. Siaga Dharma VIII RT 012/05,Yadi,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Barkah,Jl. Batu I Rt 013/05,H. Hamzah,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Ar-Rahman,Jl. Purbaya II RT 006/06,Rochaedi,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Ma'an,Jl. Pagujaten RT 016/06,Tarmizi,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Ikhwan,,,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-IKhlas,JL. Angsana I RT 001/06,Mulyadi,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla AS-Saadah,Jl. Kampung Baru RT 001/07,Salim Sehan,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Mannar,Jl. Pagujaten RT 001/07,H.Kadi Sastrowijono,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Fatimiyah,Jl. Masjid AlMakmur Gg.Buntu RT 016/07,Kusni,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla An-Nimah,Jl. Pagujaten Gg.H.Dahlan RT 008/07,H.Hasan Zaini,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Umror,Jl. Pejaten Timur RT 011/07,H. Zayadi Mansur,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Haqqul Yaqqin,Jl. Masjid AlMakmur RT 017/07,Amir Syam,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Inayah,Jl. Pejaten Timur RT 005/08,Sahroni Bin Mat Aim,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Hikmah,Jl. Lebak Pasar RT 007/08,Ahmad Sofyan,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Nurul Ikhlas,JL.Swadaya I RT 008/09,"Sarmilih, HM",,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Baiturahman,JL. Poltangan I RT 001/010 No.20,H.Naning,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Darul Salam,Jl. Swadaya I RT 008/010,Kaswanto,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Al-Furqon,Jl. Swadaya I RT 010/010,Suharta,,,,,,
Jakarta Selatan,Pasar Minggu,Pejaten Timur,Musholla Baitul Huda,Jl. Swadaya I RT 006/011,H.Abdul Kodir,,,,,,
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Barkah,Jl. Jati Padang Rt. 004/08,M. Ridwan,Hak Milik,1984,75,100,180, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Basyir,Rt. 006/05,M. Marzuki,Hak Milik,1980,60,100,180, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Falah,Jl. Jati Padang Rt. 011/07,M. Muin,Hak Milik,1980,60,800,1100, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Falah,Jl. Jati Padang Rt. 005/09,M. Toyib,Hak Milik,1973,80,150,180, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Furqon,Jl. Jati Padang,Hanafi,Hak Milik,1995,800,200,810, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Furqon,Jl. Jati Padang Rt. 005/08,H. Burhanudin,Hak Milik,1970,60,70,120, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Hidayah,Jl. Jati Padang Rt. 007/03,H. Junaidi,Hak Milik,1973,70,90,180, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Hikmah,Jl. Jati Padang Rt. 008/01,H. Bunyamin,Hak Milik,1972,53,100,180, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Huda,Jl. Menara Rt. 004/04,A. Muid,Hak Milik,1986,600,800,2180, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Ikhlas,Jl. Raya Ragunan,H. Tarani,Hak Milik,1982,800,400,1080, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Al-Ikhlas,Jl. Jati Padang Rt. 009/07,H. Harun Ramli,Hak Milik,1982,70,400,1500, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Jami Al-Ridwan,Jl. Masjid ArRidwan RT. 06/09,"Drs. H. Taufik Kurniawan, M.Si",Hak Milik,1978,800,400,1080, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid An-Nur,Jl. Ketapang Rt.004/04,A. Ahmad,Hak Milik,1981,1500,240,280, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid An-Nur,Jl. Jati Padang Rt. 007/06,Dahlan,Hak Milik,1984,70,100,220, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Baitul Rahman,Jl. Poncol Rt. 004/04,Amsir Abdullah,Hak Milik,1987,500,210,280, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Darul Falah,Jl. Jati Padang Rt. 001/08,M. Rais,Hak Milik,1969,60,150,220, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Darussalam,Jl. Jati Padang Rt. 013/06,Alimin,Hak Milik,1970,60,150,220, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Nurul Huda,Rt. 008/03,HA. Rachman,Hak Milik,1979,280,450,375, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Nurul Ichsan,Jl. Raya Mahmud Rt. 013/06,Kadi Susanto,Hak Milik,1988,280,140,378, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Jami Al'mujahidin,Jl. Raya Jatipadang III RT. 008/05,Imam Mawardi,,,,,,
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Jami-Baiturrahman,Jl. Jatipadang Poncol RT. 03/08,Drs. Syarif Manan,,,,,,
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Jami Hayatul Islam,Jl. Jatipadang Baru RT. 013/06,H. Moh. Amin,,,,,,
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid Jami Nurul-Iman,Jl. Aup Barat No. 24a RT. 001/06,H.Z. Saibun,,,,,,
Jakarta Selatan,Pasar Minggu,Jati Padang,Masjid As-Salam,Jl. Sebret No. 2 Jatipadang Rt. 09/07,Dr. Ir. H. Budiman N,,,,,,
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Amin,Jl. Jatipadang Utara Rt.10/02,H. Asmawi Muhammad,Hak Milik,1993, ,150,150, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Barkah,Jl. Jatisari Dalam Rt. 002/02,H. Hasim M,Hak Milik,1993, ,176,176, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Barkah,Jl. Jatiraya Rt. 004/06,H. Ichwondo,Hak Milik,1984, ,80,85, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Basyir,Jl. Jatipadang III Rt. 006/05,Yahman,Hak Milik,1980, ,90,90, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Furqon,Jl. Jatipadang Poncol Rt. 05/08,Drs. Hamzah,Hak Milik,1970, ,250,250, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Hikmah,Jl. Jati Padang Rt. 008/01,H. Benyamin,Hak Milik,1972, ,100,100, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Huda, ,Abd. Junaidi,Hak Milik,1991, ,150,208, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Istiqomah,Jl. Jati Padang Rt. 008/01,Abd. Manaf,Hak Milik,1993, ,250,250, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Kautsar,Jl. Jatipadang Rt. 04/08,H. Hasbullah,Hak Milik,1992, ,100,120, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Al-Makmur,Jl. Jati Padang Rt. 009/03,Zainal. R,Hak Milik,1988, ,100,109, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla An-Nur,Jl. H.M. Nur Rt. 14/06,H. Abdul Rohim Nur,Hak Milik,1974, ,100,100, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Ar-Rahman,Jl. Jati Padang Rt. 003/05,M. Nur,Hak Milik,1968, ,70,70, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla At-Taqwa,Jl. Jati Padang Rt. 004/08,Mochtar,Hak Milik,1993, ,140,140, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Darul-Falah,Jl. Mujair Rt. 01/08,M. Rais,Hak Milik,1989, ,70,75, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Darussalam,Jl. Gg. M. Soleh Rt. 14/06,H. Ali Milan ,Hak Milik,1970, ,100,100, 
Jakarta Selatan,Pasar Minggu,Jati Padang,Musholla Nurul Iman,Jl. Jati Padang Rt. 001/06,H. Satiri,Hak Milik,1993, ,150,300, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Al-Fallah,Jl. Jati Padang I Rt. 011/07,H. Mu'ni,Hak Milik,1990,1100,600,952, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Al-Hukamah,Jl. Kijagung Rt. 006/07,H. Muhamat,Hak Milik,1972,190,200,1000, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Al-Muawanah,Jl. Gotong Royong Rt. 009/03,H. Nasik,Hak Milik,1989,350,150,200, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Al-Mujahidin,Jl. TB. Simatupay Rt. 001/01,Drs. Tukidi,Hak Milik,1991,201,201,300, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Al-Wasik,Jl. Mangga Besar Rt. 006/07,H. Djohana,Hak Milik,1991,700,450,450, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Ar-Riyadh,Jl. Raya Ragunan Rt. 009/07,H. Amsaki,Hak Milik,1987,600,300,300, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid At-Taubah,Jl. Komp. PORLI Rt. 002/08,Bustomi,Hak Milik,1973,3000,1500,1500, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Baitur Rahman,Jl. Sabar Rt. 002/09,H. Ayaib,Hak Milik,1974,8000,3900,3000, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Baitul Makmur,Jl. Pekayon II Rt. 009/02,H. Yusup,Hak Milik,1991,1418,525,525, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Darus Saadah,Jl. Jati Padang I Rt. 011/07,Djono Usman,Hak Milik,1979,400,250,250, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Darus Salam,Jl. Kebon Biru Rt. 010/07,H. Mada,Negara,1982,405,200,200, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Fathul Rohman,Jl. Raya Ragunan Rt. 010/03,A. Sadili,Hak Milik,1989,300,150,200, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Jami Al Falah,Jl. Gotong Royong Rt. 013/08,H. Armain,Hak Milik,1989,1200,600,600, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Jami At-Taubah,Jl. Pekayon Rt. 001/08,H. Arsyad,Hak Milik,1980,1000,500,500, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Murul Rullah,Jl. Hartono Rt. 008/07,HM. Dahlan,Hak Milik,1989,2000,792,972, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Nurul Huda,Jl. Jati Padang Rt. 015/07,H. Marhasan,Hak Milik,1976,2100,1000,1000, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Nurul Iman,Jl. Dep. Pertanian Rt. 005/07,"Abd. Husen, Abu Bakar",Negara,1989,4400,2000,3000, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Nurul Yakin,Jl. Pekayon No. 7a Rt. 001/010,Drs. H. Mardanih,Hak Milik,1991,405,200,200, 
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Jami Fathurachman,Jl. Pekayon I No. 369 Rt. 10/03,H.Ahmad Sidik,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Jami Al-Muawanah,Jl. Gotong Royong Ii No. 4 Rt. 006/01,Marwan,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Masjid Daarul Rahmah,Jl. Melati No. 44 Rt. 008/07,"Ustd.  Syahlani, Ba",,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al-Abror,Jl. Gotong Royong I Rt. 04/01,Moh. Ali,Hak Milik,1993, ,206,116, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al-Amanda,Jl. Ragunan Rt. 011/05,Kadir,Hak Milik,1992, ,89,89, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al-Muslimin,Jl. Ragunan Rt. 004/02,Burhan,Hak Milik,1990, ,150,150, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Amsarul,Jl. Ragunan Rt. 006/02,Karsino,Hak Milik,1973, ,600,100, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Ar-Rohman,Jl. Ragunan Rt. 001/02,Syamsul. B,Hak Milik,1988, ,300,300, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla As Solihin,Jl. Ragunan Rt. 008/03,Murtaba,Hak Milik,1983, ,128,128, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Baitu Rahim,Jl. Ragunan Rt. 008/05,Sastio,Hak Milik,1983, ,100,100, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Darul Khoir,Jl. Ragunan Rt. 006/05,Bambang. K,Hak Milik,1992, ,60,60, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Darussalam,Jl. Ragunan Rt. 003/02,M. Anwari,Hak Milik,1993, ,200,200, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Fatu Rahman,Jl. Ragunan Rt. 009/03,Mohammad,Hak Milik,1992, ,60,60, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Miftahul Jannah,Jl. Ragunan Rt. 002/02,Mustari,Hak Milik,1993, ,86,86, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Misabahul,Jl. Ragunan Rt. 005/09,M. Ali,Hak Milik,1990, ,180,180, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Nur Hidayah,Jl. Ragunan Rt. 006/05,Nur Rahman,Hak Milik,1992, ,100,100, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Nur Rahman,Jl. Ragunan Rt. 005/07,Syari. H,Hak Milik,1992, ,160,100, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Nurul Huda,Jl. Ragunan Rt. 004/10,Sarwono,Hak Milik,1982, ,300,300, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Nurul Iman,Jl. Ragunan Rt. 006/08,H. Mujaris,Hak Milik,1989, ,60,60, 
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla At Taubah,Jl. Hm. Nyaih Marzuki Kp. ,Drs. Ramly,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Babussalam,Jl. H. Sinen C2 Rt. 07/07,H. Muchtarom,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al-Ikhlas,Jl. Gotong Royong I Rt. 03/01,H. Asmawi,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al-Amshorul Hidayah,Jl. Musyawarah Rt. 002/01,H. Teguh Riswan,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla An-Nur,Jl. Musyawarah Rt. 07/01,H. Yahya,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al-Falah,Jl. Cilandak Kko Rt. 12/05,Sarmadi,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al- Muhsinin,Jl. H. Sinen Rt. 004/07,H. Mardjuki S,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al-Barokah,Jl. Cilandak Marinir Pahal No. 14/05,Suwondo,,,,,,
Jakarta Selatan,Pasar Minggu,Ragunan,Musholla Al-Amanah,Jl. Cilandak Kko Rt. 011/05,H. Tukimin,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Al-Gifari,Jl. Kebagusan Rt. 010/07,Ahmad HM,Hak Milik,1993,80,130,140, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Al Massuniyah,Jl. Kebagusan III Rt. 006/06,Ustd. Rojali Mkba,Hak Milik,1966,525,200,675, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid As Sakinah,Jl. Assakinah Raya No. 1 RT. 01/02,Sutamaji,Hak Milik,1991,74,140,160, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid As Salamah,Jl. Kebagusan Rt. 012/04,Zaini,Hak Milik,1992,60,54,60, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Asifa,Jl. Kebagusan Rt. 005/02,Abdullah,Hak Milik,1991,25,50,50, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Darus Sa'adah,Jl. Kebagusan Rt. 003/04,Suminin,Hak Milik,1992,60,100,120, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Jami Al Itjihad,Jl. Kebagusan II Rt. 002/07,Watijah,Hak Milik,1933,1100,525,1418, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Jami Al Maimun,JL. Kebagusan I Rt. 001/01,HM. Yusuf,Hak Milik,1981,880,400,1090, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Jami Al Mukhlisin,Jl. Kelapa Rt. 005/04,H.Yahya H.Marjuki,Hak Milik,1994,880,400,1080, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Jami As Sakinah,Jl. Assakinah Rt. 01/02,Hj. Tarwiyah,Hak Milik,1980,8800,400,1080, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Jami Baitu Rohim,Jl. Puskesmas Rt. 005/01,W. Denar,Hak Milik,1980,600,300,810, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Jami Sa'adah,Jl. Langgar Rt. 003/03,H. Aminudin,Hak Milik,1950,800,148,400, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Nurul Amal,Jl. Kebagusan Rt. 005/02,Sarmili,Hak Milik,1992,64,120,130, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Nurul Khoir,Jl. Kebagusan Rt. 004/07,Hm. Soleh,Hak Milik,1982,74,150,150, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Nurul Rahmah,Jl. Kebagusan Rt. 001/07,Akup Ma'atum,Hak Milik,1993,35,54,60, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Al - Ijtihad ,Jl. Masyur No. 36 Rt. 004/07,H. Hadari,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Nurul Taubah,Jl. Kebagusan Iii No. 130 Rt. 08/05,"H. Rizal Ibrahim, S.Pd",,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid As Saadah,Jl. Raya Lenteng Agung No. 1 Rt. 02/03,H.M. Thamrin,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Masjid Al Ikhlas ,Jl. Kebagusan Besar Iii,Mardjono,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al-Ikhlas,Jl. Kebagusan Kecil Rt. 07/08,A. Zaini S.Pd,Hak Milik,1993, ,150,150, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al-Mafiroh,Jl. Kebagusan Rt. 010/03,H. Muslim,Hak Milik,1991, ,200,206, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al-Makmur,Jl. Kebagusan Dalam,H.M. Zainudin,Hak Milik,1993, ,200,216, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al-Mumainah,Jl. Kebagusan Rt. 006/02,Masmir,Hak Milik,1993, ,50,50, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al-Mursyidin,Jl. Kebagusan Rt. 004/04,H. Marhosain,Hak Milik,1993, ,150,150, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla As-Sa'adah,Jl. Kebagusan Rt. 002/03,H. Dahlan,Hak Milik,1993, ,100,150, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Assakinah,Jl. Kebagusan Rt. 001/02,Sutarmaji,Hak Milik,1991, ,160,198, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla As Salamah,Jl. Kebagusan Iv Dalam No. 100 Rt. 12/04,H. Zaenan,Hak Milik,1992, ,100,100, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Assifa,Jl. Kebagusan Rt. 003/05,Abdullah,Hak Milik,1991, ,50,50, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Darussalam,Jl. Kebagusan Rt. 003/04,Muminin,Hak Milik,1992, ,120,120, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Nurul Amal,Jl. Kebagusan Iii Rt. 01/05,Khaerudin,Hak Milik,1992, ,120,120, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Nurul Hidayah,Jl. Kebagusan No. 36 Rt. 010/04,H. Martah,Hak Milik,1993, ,200,216, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Nurul Hikmah,Jl. Kebagusan Wates Rt. 003/04,H. Abdulloh,Hak Milik,1992, ,150,175, 
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al Hidayah,Jl. Ikhlas Rt. 007/08,H. Sohnim,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al Muhajirin,Jl. Kebagusan Kecil Rt. 02/08,M. Sidik,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al Ikhlas,Jl. Kebagusan Kecil Rt. 07/08,A. Zaini S.Pd,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Ghifari,Jl. Amd No. 28 ,Drs. Zaini,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Al Mudatshir,Jl. Baung No. 18 Rt. 03/02,H. Ali/Hj. Nengsih,,,,,,
Jakarta Selatan,Pasar Minggu,Kebagusan,Musholla Nurul Amal,Jl. Baung Raya Rt. 005/02,Supriatini,,,,,,
